fabricante_id,fabricante,ocorrencias,rotulo
55198741000110,NCS INDUSTRIA E COMERCIO DE EQUIPAMENTOS PARA SAUDE LTDA,5,NCS INDUSTRIA E COMERCIO [M1949]
55212955000102,DRAKKAR INDUSTRIA DE DESCARTAVEIS E EPI LTDA,1,DRAKKAR INDUSTRIA DE DES [M1950]
55227789000100,LBS LABORASA INDUSTRIA FARMACEUTICA LTDA,2,LBS LABORASA INDUSTRIA F [M1951]
55238398000190,HELTER IND E COM DE EQUIPAMENTOS HOSPITALARES LTDA,4,HELTER IND E COM DE EQUI [M1952]
55634901000127,"PRODUMED - SERVICOS,INDUSTRIA E COMERCIO LTDA.",1,"PRODUMED - SERVICOS,INDU [M1953]"
55643555000143,RIOQUIMICA S.A.,273,RIOQUIMICA S.A. [M1954]
55643555000305,RIOQUIMICA S.A.,34,RIOQUIMICA S.A. [M1955]
55658736000143,GOLDENPLAST - INDUSTRIA E COMERCIO DE UTILIDADES DOMESTICAS LTDA,1,GOLDENPLAST - INDUSTRIA  [M1956]
55864086000192,AMP PRODUTOS TERAPEUTICOS LTDA,23,AMP PRODUTOS TERAPEUTICO [M1957]
55956510000129,LIO SERUM PRODUTOS LABORATORIAIS E HOSPITALARES LTDA,1,LIO SERUM PRODUTOS LABOR [M1958]
55972087000150,JP INDUSTRIA FARMACEUTICA S/A,1638,JP INDUSTRIA FARMACEUTIC [M1959]
55979736000145,ALLIAGE S/A INDUSTRIAS MEDICO ODONTOLOGICA,26,ALLIAGE S/A INDUSTRIAS M [M1960]
55980684000127,ADIUM S.A.,544,ADIUM S.A. [M1961]
55983274000130,OLIDEF CZ IND E COM DE APARELHOS HOSPITALARES LTDA,19,OLIDEF CZ IND E COM DE A [M1962]
56014475000191,DELTRONIX EQUIPAMENTOS LTDA,12,DELTRONIX EQUIPAMENTOS L [M1963]
56035967000163,FOUR STAR PAPEIS LTDA,7,FOUR STAR PAPEIS LTDA [M1964]
56036718000192,CENTERLAB CENTRAL DE LABORATORIOS LTDA,7,CENTERLAB CENTRAL DE LAB [M1965]
56198807000135,DUAN INTERNACIONAL DO BRASIL INDUSTRIA E COMERCIO EXPORTACAO E IMPORTACAO DE PRODUTOS NA AREA DA SAUDE LTDA,1,DUAN INTERNACIONAL DO BR [M1966]
56207590000182,DRY COLOR ESPECIALIDADES QUIMICAS LTDA.,4,DRY COLOR ESPECIALIDADES [M1967]
56216781000100,PRODUTOS ORTOPEDICOS CHANTAL LTDA,1,PRODUTOS ORTOPEDICOS CHA [M1968]
56323280000123,TRINKS COMERCIO DE PECAS LTDA,32,TRINKS COMERCIO DE PECAS [M1969]
56646953000186,LABORATORIO VITALAB LTDA,14,LABORATORIO VITALAB LTDA [M1970]
56921166000103,VIRBAC DO BRASIL INDUSTRIA E COMERCIO LTDA,3,VIRBAC DO BRASIL INDUSTR [M1971]
56990534000167,UNIAO QUIMICA INTERNACIONAL LTDA,45,UNIAO QUIMICA INTERNACIO [M1972]
56994502000130,NOVARTIS BIOCIENCIAS SA,3665,NOVARTIS BIOCIENCIAS SA [M1973]
56994502000644,NOVARTIS BIOCIENCIAS SA,33,NOVARTIS BIOCIENCIAS SA [M1974]
56994502001535,NOVARTIS BIOCIENCIAS SA,61,NOVARTIS BIOCIENCIAS SA [M1975]
56994502001705,NOVARTIS BIOCIENCIAS SA,23,NOVARTIS BIOCIENCIAS SA [M1976]
56994502002779,NOVARTIS BIOCIENCIAS SA,436,NOVARTIS BIOCIENCIAS SA [M1977]
56994502009862,NOVARTIS BIOCIENCIAS SA,50,NOVARTIS BIOCIENCIAS SA [M1978]
56998701000116,ABBOTT LABORATORIOS DO BRASIL LTDA,2145,ABBOTT LABORATORIOS DO B [M1979]
56998701001279,ABBOTT LABORATORIOS DO BRASIL LTDA,78,ABBOTT LABORATORIOS DO B [M1980]
56998701003212,ABBOTT LABORATORIOS DO BRASIL LTDA,102,ABBOTT LABORATORIOS DO B [M1981]
56998701003301,ABBOTT LABORATORIOS DO BRASIL LTDA,39,ABBOTT LABORATORIOS DO B [M1982]
56998701003484,ABBOTT LABORATORIOS DO BRASIL LTDA,6,ABBOTT LABORATORIOS DO B [M1983]
56998982000107,BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA.,158,BRISTOL-MYERS SQUIBB FAR [M1984]
56998982003122,BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA.,17,BRISTOL-MYERS SQUIBB FAR [M1985]
57212870000141,INCOMEPE COMERCIO DE MATERIAIS CIRURGICOS LTDA,1,INCOMEPE COMERCIO DE MAT [M1986]
57263337000109,IFAB INDUSTRIA E COMERCIO DE MATERIAIS HOSPITALARES LTDA EPP,8,IFAB INDUSTRIA E COMERCI [M1987]
57313165000130,KINNER SILICONE RUBBER INDUSTRIA E COMERCIO LTDA,1,KINNER SILICONE RUBBER I [M1988]
57507378000101,EMS S/A,1614,EMS S/A [M1989]
57507378000365,EMS S/A,10828,EMS S/A [M1990]
57507378000608,EMS S/A,6013,EMS S/A [M1991]
57532343000114,LM FARMA INDUSTRIA E COMERCIO LTDA,136,LM FARMA INDUSTRIA E COM [M1992]
57680605000198,JON INDUSTRIA E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA,24,JON INDUSTRIA E COMERCIO [M1993]
57688657000100,EVER GREEN INDUSTRIA E COMERCIO LTDA,1,EVER GREEN INDUSTRIA E C [M1994]
57691446000127,WENTILL INDUSTRIA E COMERCIO DE MATERIAL HOSPITALAR LTDA,12,WENTILL INDUSTRIA E COME [M1995]
57893521000132,PERFITECNICA PERFIS TECNICOS DE BORRACHA LTDA,12,PERFITECNICA PERFIS TECN [M1996]
57933350000128,ALIMED TEC TECNOLOGIA INSTRUMENTAL IND E COM LTDA,2,ALIMED TEC TECNOLOGIA IN [M1997]
58061557000112,MICRODENT APARELHOS MEDICOS E ODONTOLOGICOS LTDA,15,MICRODENT APARELHOS MEDI [M1998]
58085796000102,WIRATH INDUSTRIA E COMERCIO LTDA,1,WIRATH INDUSTRIA E COMER [M1999]
58188194000180,"GN INJECTA INDUSTRIA, COMERCIO DE MATERIAIS MEDICOS, CIRURGICOS, ODONTOLOGICOS E DESCARTAVEIS LTDA",72,"GN INJECTA INDUSTRIA, CO [M2000]"
58188194000261,"GN INJECTA INDUSTRIA, COMERCIO DE MATERIAIS MEDICOS, CIRURGICOS, ODONTOLOGICOS E DESCARTAVEIS LTDA",80,"GN INJECTA INDUSTRIA, CO [M2001]"
58193483000178,SCHOBELL INDUSTRIAL LTDA,9,SCHOBELL INDUSTRIAL LTDA [M2002]
58216797000149,KINNER DO BRASIL LTDA,19,KINNER DO BRASIL LTDA [M2003]
58268152000150,ABC INSTRUMENTOS CIRURGICOS LTDA,809,ABC INSTRUMENTOS CIRURGI [M2004]
58295213000178,PHILIPS MEDICAL SYSTEMS LTDA,8,PHILIPS MEDICAL SYSTEMS  [M2005]
58295213002111,PHILIPS MEDICAL SYSTEMS LTDA,2,PHILIPS MEDICAL SYSTEMS  [M2006]
58426628000133,SAMTRONIC INDUSTRIA E COMERCIO LTDA,44,SAMTRONIC INDUSTRIA E CO [M2007]
58430828000160,BLAU FARMACEUTICA S.A.,4115,BLAU FARMACEUTICA S.A. [M2008]
58430828000593,BLAU FARMACEUTICA S.A.,518,BLAU FARMACEUTICA S.A. [M2009]
58430828001301,BLAU FARMACEUTICA S.A.,707,BLAU FARMACEUTICA S.A. [M2010]
58511270000147,SONICLEAR INDUSTRIA COMERCIO IMPORTACAO E EXP LTDA,9,SONICLEAR INDUSTRIA COME [M2011]
58526047000173,BIOMECANICA INDUSTRIA E COMERCIO DE PRODUTOS ORTOPEDICOS LTDA.,2,BIOMECANICA INDUSTRIA E  [M2012]
58635830000175,FARMARIN INDUSTRIA E COMERCIO LTDA,229,FARMARIN INDUSTRIA E COM [M2013]
58822818000170,HITOPLAST INDUSTRIA E COMERCIO DE PLASTICOS LTDA,3,HITOPLAST INDUSTRIA E CO [M2014]
59064766000182,CHIAPERINI INDUSTRIAL LTDA,3,CHIAPERINI INDUSTRIAL LT [M2015]
59088333000167,NEWCOM FARMACEUTICA LTDA.,8,NEWCOM FARMACEUTICA LTDA [M2016]
59225268000174,SOQUIMICA LABORATORIOS LTDA,2,SOQUIMICA LABORATORIOS L [M2017]
59231530000193,KOLPLAST C I S.A.,535,KOLPLAST C I S.A. [M2018]
59233783000104,STERIS SOLUTIONS DO BRASIL IMPORTACAO E COMERCIALIZACAO DE PRODUTOS DA SAUDE LTDA.,14,STERIS SOLUTIONS DO BRAS [M2019]
59293662000140,FABRICA DE ARTEFATOS METALURGICOS ITA LTDA,97,FABRICA DE ARTEFATOS MET [M2020]
59309302000199,INJEX INDUSTRIAS CIRURGICAS LTDA,342,INJEX INDUSTRIAS CIRURGI [M2021]
59403410000126,INTERJET COMERCIAL LTDA,2,INTERJET COMERCIAL LTDA [M2022]
59476770000158,PROCTER & GAMBLE DO BRASIL LTDA.,106,PROCTER & GAMBLE DO BRAS [M2023]
59506071000103,UNIAO TEXTIL COMERCIO E BENEFICIAMENTO DE PRODUTOS DE ALGODAO LTDA,3,UNIAO TEXTIL COMERCIO E  [M2024]
59548214000140,FABRICA DE ARTEFATOS DE LATEX BLOWTEX LTDA,7,FABRICA DE ARTEFATOS DE  [M2025]
59548214000492,FABRICA DE ARTEFATOS DE LATEX BLOWTEX LTDA,6,FABRICA DE ARTEFATOS DE  [M2026]
59556621000107,MARK MED INDUSTRIA E COMERCIO LTDA,835,MARK MED INDUSTRIA E COM [M2027]
59557124000115,RECKITT BENCKISER ( BRASIL ) LTDA.,44,RECKITT BENCKISER ( BRAS [M2028]
59653709000139,VNO ORTOPEDIA INDUSTRIA E COMERCIO IMPORTACAO E EXPORTACAO LTDA,12,VNO ORTOPEDIA INDUSTRIA  [M2029]
59677708000124,LEDAN INDUSTRIA E COMERCIO LTDA,1,LEDAN INDUSTRIA E COMERC [M2030]
59717553000102,MULTILASER INDUSTRIAL S.A.,41,MULTILASER INDUSTRIAL S. [M2031]
59717553000617,MULTILASER INDUSTRIAL S.A.,17,MULTILASER INDUSTRIAL S. [M2032]
59748988000114,JOHNSON & JOHNSON INDUSTRIAL LTDA,10,JOHNSON & JOHNSON INDUST [M2033]
59844662000190,LOKTAL MEDICAL ELECTRONICS INDUSTRIA E COMERCIO LTDA,38,LOKTAL MEDICAL ELECTRONI [M2034]
60318797000100,ASTRAZENECA DO BRASIL LTDA.,1623,ASTRAZENECA DO BRASIL LT [M2035]
60341575000108,BIOSERVICE PRODUTOS MEDICO-HOSPITALARES LTDA,7,BIOSERVICE PRODUTOS MEDI [M2036]
60397775000174,TAKEDA PHARMA LTDA.,1148,TAKEDA PHARMA LTDA. [M2037]
60397775000840,TAKEDA PHARMA LTDA.,161,TAKEDA PHARMA LTDA. [M2038]
60397874000156,FUJIFILM DO BRASIL LTDA.,106,FUJIFILM DO BRASIL LTDA. [M2039]
60397874000407,FUJIFILM DO BRASIL LTDA.,92,FUJIFILM DO BRASIL LTDA. [M2040]
60397965000191,LYSANDA PRODUTOS ODONTOLOGICOS LTDA,99,LYSANDA PRODUTOS ODONTOL [M2041]
60409075000152,NESTLE BRASIL LTDA.,253,NESTLE BRASIL LTDA. [M2042]
60409075000667,NESTLE BRASIL LTDA.,109,NESTLE BRASIL LTDA. [M2043]
60409075002953,NESTLE BRASIL LTDA.,117,NESTLE BRASIL LTDA. [M2044]
60409075010034,NESTLE BRASIL LTDA.,37,NESTLE BRASIL LTDA. [M2045]
60409075041266,NESTLE BRASIL LTDA.,27,NESTLE BRASIL LTDA. [M2046]
60409075044605,NESTLE BRASIL LTDA.,28,NESTLE BRASIL LTDA. [M2047]
60431715000120,MARTE CIENTIFICA & INSTRUMENTACAO INDUSTRIAL LTDA,2,MARTE CIENTIFICA & INSTR [M2048]
60505203000161,ICAL INDUSTRIA E COMERCIO DE ACESSORIOS PARA LABORATORIOS LTDA,1,ICAL INDUSTRIA E COMERCI [M2049]
60619202000148,MESSER GASES LTDA.,3,MESSER GASES LTDA. [M2050]
60619202003406,MESSER GASES LTDA.,2,MESSER GASES LTDA. [M2051]
60659463000191,ACHE LABORATORIOS FARMACEUTICOS SA,832,ACHE LABORATORIOS FARMAC [M2052]
60659463002992,ACHE LABORATORIOS FARMACEUTICOS SA,3449,ACHE LABORATORIOS FARMAC [M2053]
60663705000110,CRISTAL TEXTIL INDUSTRIAL LTDA.,37,CRISTAL TEXTIL INDUSTRIA [M2054]
60665981000118,UNIAO QUIMICA FARMACEUTICA NACIONAL S A,7514,UNIAO QUIMICA FARMACEUTI [M2055]
60665981000207,UNIAO QUIMICA FARMACEUTICA NACIONAL S A,1544,UNIAO QUIMICA FARMACEUTI [M2056]
60665981000541,UNIAO QUIMICA FARMACEUTICA NACIONAL S A,902,UNIAO QUIMICA FARMACEUTI [M2057]
60665981000703,UNIAO QUIMICA FARMACEUTICA NACIONAL S A,779,UNIAO QUIMICA FARMACEUTI [M2058]
60665981000975,UNIAO QUIMICA FARMACEUTICA NACIONAL S A,1543,UNIAO QUIMICA FARMACEUTI [M2059]
60683406000148,KONIG DO BRASIL LTDA,2,KONIG DO BRASIL LTDA [M2060]
60683786000110,MEDICAL CIRURGICA LTDA,5,MEDICAL CIRURGICA LTDA [M2061]
60726692000181,MARJAN INDUSTRIA E COMERCIO LTDA,210,MARJAN INDUSTRIA E COMER [M2062]
60831658000177,BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA.,1585,BOEHRINGER INGELHEIM DO  [M2063]
60831658001220,BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA.,2,BOEHRINGER INGELHEIM DO  [M2064]
60831658002110,BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA.,463,BOEHRINGER INGELHEIM DO  [M2065]
60858552000167,ARTIGOS ODONTOLOGICOS CLASSICO LTDA,11,ARTIGOS ODONTOLOGICOS CL [M2066]
60858552000248,ARTIGOS ODONTOLOGICOS CLASSICO LTDA,51,ARTIGOS ODONTOLOGICOS CL [M2067]
60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,10,FARMACIA E LABORATORIO H [M2068]
60873973000167,HEXAL DO BRASIL INDUSTRIA FARMACEUTICA LTDA.,12,HEXAL DO BRASIL INDUSTRI [M2069]
60874187000184,DAIICHI SANKYO BRASIL FARMACEUTICA LTDA.,347,DAIICHI SANKYO BRASIL FA [M2070]
60874187000265,DAIICHI SANKYO BRASIL FARMACEUTICA LTDA.,91,DAIICHI SANKYO BRASIL FA [M2071]
60879848000164,LABORATORIO TAYUYNA LTDA,45,LABORATORIO TAYUYNA LTDA [M2072]
61068755000112,SANVAL COMERCIO E INDUSTRIA LTDA,2956,SANVAL COMERCIO E INDUST [M2073]
61068755000627,SANVAL COMERCIO E INDUSTRIA LTDA,278,SANVAL COMERCIO E INDUST [M2074]
61072393000133,PFIZER BRASIL LTDA,574,PFIZER BRASIL LTDA [M2075]
61072393003906,PFIZER BRASIL LTDA,67,PFIZER BRASIL LTDA [M2076]
61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,890,COSMED INDUSTRIA DE COSM [M2077]
61082426001289,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,152,COSMED INDUSTRIA DE COSM [M2078]
61100004000136,ZAMBON LABORATORIOS FARMACEUTICOS LTDA,161,ZAMBON LABORATORIOS FARM [M2079]
61100244000130,FANEM LTDA,11,FANEM LTDA [M2080]
61101895000145,SANTHER FABRICA DE PAPEL SANTA THEREZINHA S/A,5,SANTHER FABRICA DE PAPEL [M2081]
61117263000170,VENKURI INDUSTRIA DE PRODUTOS MEDICOS LTDA.,34,VENKURI INDUSTRIA DE PRO [M2082]
61129409000105,OPHTHALMOS LTDA,15,OPHTHALMOS LTDA [M2083]
61148037000156,ORTOPRATIKA INDUSTRIA E COMERCIO LTDA,13,ORTOPRATIKA INDUSTRIA E  [M2084]
61148052000102,COATS CORRENTE LTDA,1,COATS CORRENTE LTDA [M2085]
61150447000131,LABORATORIOS BALDACCI LTDA EM RECUPERACAO JUDICIAL,145,LABORATORIOS BALDACCI LT [M2086]
61153250000156,OLEAK INDUSTRIA E COMERCIO LTDA,6,OLEAK INDUSTRIA E COMERC [M2087]
61186938000132,KODAK BRASILEIRA COMERCIO DE PRODUTOS PARA IMAGEM E SERVICOS LTDA,17,KODAK BRASILEIRA COMERCI [M2088]
61190096000192,EUROFARMA LABORATORIOS S.A.,6843,EUROFARMA LABORATORIOS S [M2089]
61190096000435,EUROFARMA LABORATORIOS S.A.,604,EUROFARMA LABORATORIOS S [M2090]
61190096000869,EUROFARMA LABORATORIOS S.A.,324,EUROFARMA LABORATORIOS S [M2091]
61190096001679,EUROFARMA LABORATORIOS S.A.,83,EUROFARMA LABORATORIOS S [M2092]
61194494000187,IMPACTA S A INDUSTRIA E COMERCIO,11,IMPACTA S A INDUSTRIA E  [M2093]
61230314000175,LIBBS FARMACEUTICA LTDA,1373,LIBBS FARMACEUTICA LTDA [M2094]
61251831000120,EMIFRAN IND DE ARTEFATOS PLASTICOS E METALURGICOS LTDA,3,EMIFRAN IND DE ARTEFATOS [M2095]
61269320000136,ALCOOL SANTA CRUZ LTDA,16,ALCOOL SANTA CRUZ LTDA [M2096]
61282661000141,LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA,150,LABORATORIO QUIMICO FARM [M2097]
61286647000116,SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA.,2714,SANDOZ DO BRASIL INDUSTR [M2098]
61338844000131,HONEYWELL DO BRASIL LTDA.,12,HONEYWELL DO BRASIL LTDA [M2099]
61363032000146,CHIESI FARMACEUTICA LTDA,897,CHIESI FARMACEUTICA LTDA [M2100]
61374161000130,BAUMER S A,7,BAUMER S A [M2101]
61391769000172,ARISTON SERVICOS DE ESCRITORIO E APOIO ADMINISTRATIVO LTDA,11,ARISTON SERVICOS DE ESCR [M2102]
61409843000130,MARCATTO FORTINOX INDUSTRIAL LTDA,5,MARCATTO FORTINOX INDUST [M2103]
61418042000131,CIRURGICA FERNANDES - COMERCIO DE MATERIAIS CIRURGICOS E HOSPITALARES - SOCIEDADE LIMITADA,1707,CIRURGICA FERNANDES - CO [M2104]
61455192000115,TRB PHARMA INDUSTRIA QUIMICA E FARMACEUTICA LTDA,93,TRB PHARMA INDUSTRIA QUI [M2105]
61455192000204,TRB PHARMA INDUSTRIA QUIMICA E FARMACEUTICA LTDA,4,TRB PHARMA INDUSTRIA QUI [M2106]
61461034000178,CARCI INDUSTRIA E COMERCIO DE APARELHOS CIRURGICOS E ORTOPEDICOS LTDA,26,CARCI INDUSTRIA E COMERC [M2107]
61485900000160,SG TECNOLOGIA CLINICA LTDA,56,SG TECNOLOGIA CLINICA LT [M2108]
61489381000109,"KTK INDUSTRIA, IMPORTACAO, EXPORTACAO E COMERCIO DE EQUIPAMENTOS HOSPITALARES LTDA EM RECUPERACAO JUDICIAL",5,"KTK INDUSTRIA, IMPORTACA [M2109]"
61517397000188,THERASKIN FARMACEUTICA LTDA.,15,THERASKIN FARMACEUTICA L [M2110]
61541132000115,NEOLATINA COMERCIO E INDUSTRIA FARMACEUTICA S. A.,2,NEOLATINA COMERCIO E IND [M2111]
61595732000166,INVESTMAR DE INTERCAMBIO COMERCIAL LTDA,20,INVESTMAR DE INTERCAMBIO [M2112]
61747986000152,BARASCH SYLMAR INDUSTRIA METALURGICA LTDA,6,BARASCH SYLMAR INDUSTRIA [M2113]
61755443000187,INDUSTRIA E COM DE PRODUTOS ALIMENTICIOS TIGRINHO LTDA,5,INDUSTRIA E COM DE PRODU [M2114]
61793691000112,CONTROLES GRAFICOS DARU S A - FALIDO,128,CONTROLES GRAFICOS DARU  [M2115]
61817664000132,NEWMED PRODUTOS PARA SAUDE LTDA,21,NEWMED PRODUTOS PARA SAU [M2116]
61821344000156,INSTITUTO BUTANTAN,1,INSTITUTO BUTANTAN [M2117]
62063003000121,SKAY INDUSTRIA E COMERCIO DE INSTRUMENTAL CIRURGICO E ODONTOLOGICO LTDA,23,SKAY INDUSTRIA E COMERCI [M2118]
62373923000146,SILPACHEM INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,4,SILPACHEM INDUSTRIA E CO [M2119]
62413869000115,GIGANTE RECEM NASCIDO LTDA.,8,GIGANTE RECEM NASCIDO LT [M2120]
62462015000129,APSEN FARMACEUTICA S/A,1368,APSEN FARMACEUTICA S/A [M2121]
62488184000138,INPHARMA LABORATORIOS LTDA,2,INPHARMA LABORATORIOS LT [M2122]
62540026000180,ATAMED INDUSTRIA E COMERCIO SOCIEDADE UNIPESSOAL LTDA,1,ATAMED INDUSTRIA E COMER [M2123]
62618483000140,INBORPLAS COMERCIAL LTDA,4,INBORPLAS COMERCIAL LTDA [M2124]
62969589000198,CSL BEHRING COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,171,CSL BEHRING COMERCIO DE  [M2125]
62969589001593,CSL BEHRING COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,37,CSL BEHRING COMERCIO DE  [M2126]
63064653000154,LABORATORIOS STIEFEL LTDA,1,LABORATORIOS STIEFEL LTD [M2127]
63441802000157,INLAB - INVESTIGACAO LABORATORIAL LTDA,1,INLAB - INVESTIGACAO LAB [M2128]
63643571000164,TANARIMAN INDUSTRIAL LTDA,44,TANARIMAN INDUSTRIAL LTD [M2129]
64088172000141,ATIVUS SERVICOS DE ESCRITORIOS ADMINISTRATIVOS LTDA,26,ATIVUS SERVICOS DE ESCRI [M2130]
64171697000146,ACCORD FARMACEUTICA LTDA,946,ACCORD FARMACEUTICA LTDA [M2131]
64178619000173,NALGON EQUIPAMENTOS CIENTIFICOS LTDA,2,NALGON EQUIPAMENTOS CIEN [M2132]
64345010000141,VISIONTECH MEDICAL OPTICS LTDA,2,VISIONTECH MEDICAL OPTIC [M2133]
64687015000152,IPANEMA INDUSTRIA DE PRODUTOS VETERINARIOS LTDA,3,IPANEMA INDUSTRIA DE PRO [M2134]
64711500000114,UCB BIOPHARMA LTDA.,208,UCB BIOPHARMA LTDA. [M2135]
64711500000203,UCB BIOPHARMA LTDA.,4,UCB BIOPHARMA LTDA. [M2136]
64711500000386,UCB BIOPHARMA LTDA.,41,UCB BIOPHARMA LTDA. [M2137]
64760614000154,ABC LAB PRODUTOS PARA LABORATORIOS LTDA,1,ABC LAB PRODUTOS PARA LA [M2138]
64822885000197,QEEL - QUIMICA ESPECIALIZADA ERICH LTDA,26,QEEL - QUIMICA ESPECIALI [M2139]
64834013000149,UNIVERSAL CHEMICAL LTDA,1,UNIVERSAL CHEMICAL LTDA [M2140]
65013120000179,ANTONIO CARLOS DE FENDI LTDA,2,ANTONIO CARLOS DE FENDI  [M2141]
65141046000176,QUALITY COMMERCE DISTRIBUIDORA HOSPITALAR LTDA,1,QUALITY COMMERCE DISTRIB [M2142]
65271900000119,NATIVITA INDUSTRIA E COMERCIO LTDA,1748,NATIVITA INDUSTRIA E COM [M2143]
65308835000159,PROMEDICA MEDSERVICE LTDA,2,PROMEDICA MEDSERVICE LTD [M2144]
65311961000162,BIOMASTER EQUIPAMENTOS HOSPITALARES LTDA,20,BIOMASTER EQUIPAMENTOS H [M2145]
65439382000280,FOLIUM ET VITAE FARMACIA DE MANIPULACAO E HOMEOPATIA LTDA,1,FOLIUM ET VITAE FARMACIA [M2146]
65441255000135,DENTAL MORELLI LTDA,12,DENTAL MORELLI LTDA [M2147]
65651028000134,MADEITEX COMERCIO VAREJISTA DE ARTEFATOS DE LATEX LTDA,125,MADEITEX COMERCIO VAREJI [M2148]
65769739000108,BENFER PRODUTOS PARA LABORATORIOS LTDA,1,BENFER PRODUTOS PARA LAB [M2149]
65802894000189,BIO MN INDUSTRIA E COMERCIO LTDA,5,BIO MN INDUSTRIA E COMER [M2150]
65861056000186,HICSOS LEFORT INTERNACIONAL DO BRASIL INDUSTRIA E COMERCIO LTDA,1,HICSOS LEFORT INTERNACIO [M2151]
65882631000127,SUTURBRAS INDUSTRIA E COMERCIO LTDA,2,SUTURBRAS INDUSTRIA E CO [M2152]
66000787000108,WAMA PRODUTOS PARA LABORATORIO LTDA,114,WAMA PRODUTOS PARA LABOR [M2153]
66155623000141,BIOLUNIS FARMACEUTICA LTDA,2,BIOLUNIS FARMACEUTICA LT [M2154]
66437831000133,HTS - TECNOLOGIA EM SAUDE COMERCIO IMPORTACAO E EXPORTACAO LTDA,17,HTS - TECNOLOGIA EM SAUD [M2155]
66437831000486,HTS - TECNOLOGIA EM SAUDE COMERCIO IMPORTACAO E EXPORTACAO LTDA,8,HTS - TECNOLOGIA EM SAUD [M2156]
66525379000161,KONDENTECH INDUSTRIA E COMERCIO LTDA,20,KONDENTECH INDUSTRIA E C [M2157]
66581935000117,MONTSERRAT COMERCIAL IMPORTADORA E EXPORTADORA LTDA,22,MONTSERRAT COMERCIAL IMP [M2158]
66783630000279,PRO-LIFE EQUIPAMENTOS MEDICOS LTDA,8,PRO-LIFE EQUIPAMENTOS ME [M2159]
66818360000103,DENT-FLEX INDUSTRIA E COMERCIO LTDA,18,DENT-FLEX INDUSTRIA E CO [M2160]
66835281000100,BALMAK INDUSTRIA E COMERCIO LTDA,22,BALMAK INDUSTRIA E COMER [M2161]
66877184000180,DOC MED COMERCIO IMPORTACAO E EXPORTACAO LTDA,14,DOC MED COMERCIO IMPORTA [M2162]
66969262000177,"UNIT - INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LIMITADA",21,"UNIT - INDUSTRIA, COMERC [M2163]"
67065110000102,C.D.S. ARTEFATOS DE PLASTICOS E METALICOS LTDA,11,C.D.S. ARTEFATOS DE PLAS [M2164]
67172692000126,"ACE FLAIBAM, INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA",3,"ACE FLAIBAM, INDUSTRIA,  [M2165]"
67423152000178,IBG INDUSTRIA BRASILEIRA DE GASES LTDA,4,IBG INDUSTRIA BRASILEIRA [M2166]
67444422000127,ADDISON INDUSTRIA E COMERCIO LTDA,1,ADDISON INDUSTRIA E COME [M2167]
67566877000115,D.C.M.A. PRODUTOS MEDICOS E ODONTOLOGICOS LTDA,70,D.C.M.A. PRODUTOS MEDICO [M2168]
67577361000257,IMPLANTEC MATERIAIS MEDICOS E HOSPITALARES LTDA,412,IMPLANTEC MATERIAIS MEDI [M2169]
67578617000160,THIMON INSTRUMENTOS CIRURGICOS LTDA,1,THIMON INSTRUMENTOS CIRU [M2170]
67729178000572,COMERCIAL CIRURGICA RIOCLARENSE LTDA,3,COMERCIAL CIRURGICA RIOC [M2171]
67734053000298,B.R.A. INDUSTRIAL LTDA,2,B.R.A. INDUSTRIAL LTDA [M2172]
67882621000117,"J.G. MORIYA REPRESENTACAO, IMPORTADORA E EXPORTADORA COMERCIAL LTDA.",57,J.G. MORIYA REPRESENTACA [M2173]
68032192000151,BIONATUS LABORATORIO BOTANICO LTDA,165,BIONATUS LABORATORIO BOT [M2174]
68072172000104,I.O.L. IMPLANTES LTDA,23,I.O.L. IMPLANTES LTDA [M2175]
68146992000101,POWER SAVE INDUSTRIA E COMERCIO DE PRODUTOS PARA HIGIENE PESSOAL E TEXTIL LTDA,3,POWER SAVE INDUSTRIA E C [M2176]
68176544000142,KSN - PROTECAO RESPIRATORIA LTDA,20,KSN - PROTECAO RESPIRATO [M2177]
68194497000160,MEDICAL TEXTIL HOSPITALAR LTDA,16,MEDICAL TEXTIL HOSPITALA [M2178]
68210657000117,DINAMICA QUIMICA CONTEMPORANEA LTDA,4,DINAMICA QUIMICA CONTEMP [M2179]
